x,y,rgb565_hex
142,20,0xffff
143,20,0xffff
144,20,0xffff
145,20,0xffff
146,20,0xffff
147,20,0xffff
148,20,0xffff
149,20,0xffff
150,20,0xffff
151,20,0xffff
152,20,0xffff
153,20,0xffff
154,20,0xffff
155,20,0xffff
156,20,0xffff
157,20,0xffff
158,20,0xffff
159,20,0xffff
160,20,0xffff
161,20,0xffff
162,20,0xffff
163,20,0xffff
164,20,0xffff
165,20,0xffff
166,20,0xffff
167,20,0xffff
168,20,0xffff
169,20,0xffff
170,20,0xffff
171,20,0xffff
172,20,0xffff
173,20,0xffff
174,20,0xffff
175,20,0xffff
176,20,0xffff
177,20,0xffff
178,20,0xffff
179,20,0xffff
180,20,0xffff
181,20,0xffff
182,20,0xffff
183,20,0xffff
184,20,0xffff
185,20,0xffff
186,20,0xffff
187,20,0xffff
188,20,0xffff
189,20,0xffff
190,20,0xffff
191,20,0xffff
192,20,0xffff
193,20,0xffff
194,20,0xffff
195,20,0xffff
196,20,0xffff
197,20,0xffff
198,20,0xffff
199,20,0xffff
200,20,0xffff
201,20,0xffff
202,20,0xffff
203,20,0xffff
204,20,0xffff
205,20,0xffff
206,20,0xffff
207,20,0xffff
208,20,0xffff
209,20,0xffff
210,20,0xffff
211,20,0xffff
212,20,0xffff
213,20,0xffff
214,20,0xffff
215,20,0xffff
216,20,0xffff
217,20,0xffff
218,20,0xffff
219,20,0xffff
220,20,0xffff
221,20,0xffff
222,20,0xffff
223,20,0xffff
224,20,0xffff
225,20,0xffff
226,20,0xffff
227,20,0xffff
228,20,0xffff
229,20,0xffff
230,20,0xffff
231,20,0xffff
232,20,0xffff
233,20,0xffff
234,20,0xffff
235,20,0xffff
236,20,0xffff
237,20,0xffff
238,20,0xffff
239,20,0xffff
240,20,0xffff
241,20,0xffff
242,20,0xffff
243,20,0xffff
244,20,0xffff
245,20,0xffff
246,20,0xffff
247,20,0xffff
248,20,0xffff
249,20,0xffff
250,20,0xffff
251,20,0xffff
252,20,0xffff
253,20,0xffff
254,20,0xffff
255,20,0xffff
256,20,0xffff
257,20,0xffff
258,20,0xffff
259,20,0xffff
260,20,0xffff
261,20,0xffff
262,20,0xffff
263,20,0xffff
264,20,0xffff
265,20,0xffff
266,20,0xffff
267,20,0xffff
268,20,0xffff
269,20,0xffff
270,20,0xffff
271,20,0xffff
272,20,0xffff
273,20,0xffff
274,20,0xffff
275,20,0xffff
276,20,0xffff
277,20,0xffff
278,20,0xffff
279,20,0xffff
280,20,0xffff
281,20,0xffff
282,20,0xffff
283,20,0xffff
284,20,0xffff
285,20,0xffff
286,20,0xffff
287,20,0xffff
288,20,0xffff
289,20,0xffff
290,20,0xffff
291,20,0xffff
292,20,0xffff
293,20,0xffff
294,20,0xffff
295,20,0xffff
296,20,0xffff
297,20,0xffff
298,20,0xffff
299,20,0xffff
300,20,0xffff
301,20,0xffff
302,20,0xffff
303,20,0xffff
304,20,0xffff
305,20,0xffff
306,20,0xffff
307,20,0xffff
308,20,0xffff
309,20,0xffff
310,20,0xffff
311,20,0xffff
312,20,0xffff
313,20,0xffff
314,20,0xffff
315,20,0xffff
316,20,0xffff
317,20,0xffff
318,20,0xffff
319,20,0xffff
320,20,0xffff
321,20,0xffff
322,20,0xffff
323,20,0xffff
324,20,0xffff
325,20,0xffff
326,20,0xffff
327,20,0xffff
328,20,0xffff
329,20,0xffff
330,20,0xffff
331,20,0xffff
332,20,0xffff
333,20,0xffff
334,20,0xffff
335,20,0xffff
336,20,0xffff
337,20,0xffff
338,20,0xffff
339,20,0xffff
340,20,0xffff
341,20,0xffff
342,20,0xffff
343,20,0xffff
344,20,0xffff
345,20,0xffff
346,20,0xffff
347,20,0xffff
348,20,0xffff
349,20,0xffff
350,20,0xffff
351,20,0xffff
352,20,0xffff
353,20,0xffff
354,20,0xffff
355,20,0xffff
356,20,0xffff
357,20,0xffff
358,20,0xffff
359,20,0xffff
360,20,0xffff
361,20,0xffff
362,20,0xffff
363,20,0xffff
364,20,0xffff
365,20,0xffff
366,20,0xffff
367,20,0xffff
368,20,0xffff
369,20,0xffff
370,20,0xffff
371,20,0xffff
372,20,0xffff
373,20,0xffff
374,20,0xffff
375,20,0xffff
376,20,0xffff
377,20,0xffff
378,20,0xffff
379,20,0xffff
380,20,0xffff
381,20,0xffff
382,20,0xffff
383,20,0xffff
384,20,0xffff
385,20,0xffff
386,20,0xffff
387,20,0xffff
388,20,0xffff
389,20,0xffff
390,20,0xffff
391,20,0xffff
392,20,0xffff
393,20,0xffff
394,20,0xffff
395,20,0xffff
396,20,0xffff
397,20,0xffff
398,20,0xffff
399,20,0xffff
400,20,0xffff
401,20,0xffff
402,20,0xffff
403,20,0xffff
404,20,0xffff
405,20,0xffff
406,20,0xffff
407,20,0xffff
408,20,0xffff
409,20,0xffff
410,20,0xffff
411,20,0xffff
412,20,0xffff
413,20,0xffff
414,20,0xffff
415,20,0xffff
416,20,0xffff
417,20,0xffff
418,20,0xffff
419,20,0xffff
420,20,0xffff
421,20,0xffff
422,20,0xffff
423,20,0xffff
424,20,0xffff
425,20,0xffff
426,20,0xffff
427,20,0xffff
428,20,0xffff
429,20,0xffff
430,20,0xffff
431,20,0xffff
432,20,0xffff
433,20,0xffff
434,20,0xffff
435,20,0xffff
436,20,0xffff
437,20,0xffff
438,20,0xffff
439,20,0xffff
440,20,0xffff
441,20,0xffff
442,20,0xffff
443,20,0xffff
444,20,0xffff
445,20,0xffff
446,20,0xffff
447,20,0xffff
448,20,0xffff
449,20,0xffff
450,20,0xffff
451,20,0xffff
452,20,0xffff
453,20,0xffff
454,20,0xffff
455,20,0xffff
456,20,0xffff
457,20,0xffff
458,20,0xffff
459,20,0xffff
460,20,0xffff
461,20,0xffff
462,20,0xffff
463,20,0xffff
464,20,0xffff
465,20,0xffff
466,20,0xffff
467,20,0xffff
468,20,0xffff
469,20,0xffff
470,20,0xffff
471,20,0xffff
472,20,0xffff
473,20,0xffff
474,20,0xffff
475,20,0xffff
476,20,0xffff
477,20,0xffff
478,20,0xffff
479,20,0xffff
0,21,0xffff
1,21,0xffff
2,21,0xffff
3,21,0xffff
4,21,0xffff
5,21,0xffff
6,21,0xffff
7,21,0xffff
8,21,0xffff
9,21,0xffff
10,21,0xffff
11,21,0xffff
12,21,0xffff
13,21,0xffff
14,21,0xffff
15,21,0xffff
16,21,0xffff
17,21,0xffff
18,21,0xffff
19,21,0xffff
20,21,0xffff
21,21,0xffff
22,21,0xffff
23,21,0xffff
24,21,0xffff
25,21,0xffff
26,21,0xffff
27,21,0xffff
28,21,0xffff
29,21,0xffff
30,21,0xffff
31,21,0xffff
32,21,0xffff
33,21,0xffff
34,21,0xffff
35,21,0xffff
36,21,0xffff
37,21,0xffff
38,21,0xffff
39,21,0xffff
40,21,0xffff
41,21,0xffff
42,21,0xffff
43,21,0xffff
44,21,0xffff
45,21,0xffff
46,21,0xffff
47,21,0xffff
48,21,0xffff
49,21,0xffff
50,21,0xffff
51,21,0xffff
52,21,0xffff
53,21,0xffff
54,21,0xffff
55,21,0xffff
56,21,0xffff
57,21,0xffff
58,21,0xffff
59,21,0xffff
60,21,0xffff
61,21,0xffff
62,21,0xffff
63,21,0xffff
64,21,0xffff
65,21,0xffff
66,21,0xffff
67,21,0xffff
68,21,0xffff
69,21,0xffff
70,21,0xffff
71,21,0xffff
72,21,0xffff
73,21,0xffff
74,21,0xffff
75,21,0xffff
76,21,0xffff
77,21,0xffff
78,21,0xffff
79,21,0xffff
80,21,0xffff
81,21,0xffff
82,21,0xffff
83,21,0xffff
84,21,0xffff
85,21,0xffff
86,21,0xffff
87,21,0xffff
88,21,0xffff
89,21,0xffff
90,21,0xffff
91,21,0xffff
92,21,0xffff
93,21,0xffff
94,21,0xffff
95,21,0xffbe
96,21,0xf79d
97,21,0xef5c
98,21,0xeefb
99,21,0xe6ba
100,21,0xde78
101,21,0xde37
102,21,0xd5b5
103,21,0xcd73
104,21,0xc552
105,21,0xc511
106,21,0xbcf0
107,21,0xbccf
108,21,0xbccf
109,21,0xbccf
110,21,0xbccf
111,21,0xbcaf
112,21,0xbcae
113,21,0xb48e
114,21,0xb48e
115,21,0xbc8e
116,21,0xb46d
117,21,0xbc8e
118,21,0xbc8e
119,21,0xbc8e
120,21,0xbcae
121,21,0xc4cf
122,21,0xc511
123,21,0xcd73
124,21,0xd5d5
125,21,0xde57
126,21,0xeefa
127,21,0xff7d
128,21,0xffff
129,21,0xffff
130,21,0xffff
131,21,0xffff
132,21,0xffff
133,21,0xffff
134,21,0xffff
135,21,0xffff
136,21,0xffff
137,21,0xffff
138,21,0xffff
139,21,0xffff
140,21,0xffff
141,21,0xffff
142,21,0xffff
143,21,0xffff
144,21,0xffff
145,21,0xffff
146,21,0xffff
147,21,0xffff
148,21,0xffff
149,21,0xffff
150,21,0xffff
151,21,0xffff
152,21,0xffff
153,21,0xffff
154,21,0xffff
155,21,0xffff
156,21,0xffff
157,21,0xffff
158,21,0xffff
159,21,0xffff
160,21,0xffff
161,21,0xffff
162,21,0xffff
163,21,0xffff
164,21,0xffff
165,21,0xffff
166,21,0xffff
167,21,0xffff
168,21,0xffff
169,21,0xffff
170,21,0xffff
171,21,0xffff
172,21,0xffff
173,21,0xffff
174,21,0xffff
175,21,0xffff
176,21,0xffff
177,21,0xffff
178,21,0xffff
179,21,0xffff
180,21,0xffff
181,21,0xffff
182,21,0xffff
183,21,0xffff
184,21,0xffff
185,21,0xffff
186,21,0xffff
187,21,0xffff
188,21,0xffff
189,21,0xffff
190,21,0xffff
191,21,0xffff
192,21,0xffff
193,21,0xffff
194,21,0xffff
195,21,0xffff
196,21,0xffff
197,21,0xffff
198,21,0xffff
199,21,0xffff
200,21,0xffff
201,21,0xffff
202,21,0xffff
203,21,0xffff
204,21,0xffff
205,21,0xffff
206,21,0xffff
207,21,0xffff
208,21,0xffff
209,21,0xffff
210,21,0xffff
211,21,0xffff
212,21,0xffff
213,21,0xffff
214,21,0xffff
215,21,0xffff
216,21,0xffff
217,21,0xffff
218,21,0xffff
219,21,0xffff
220,21,0xffff
221,21,0xffff
222,21,0xffff
223,21,0xffff
224,21,0xffff
225,21,0xffff
226,21,0xffff
227,21,0xffff
228,21,0xffff
229,21,0xffff
230,21,0xffff
231,21,0xffff
232,21,0xffff
233,21,0xffff
234,21,0xffff
235,21,0xffff
236,21,0xffff
237,21,0xffff
238,21,0xffff
239,21,0xffff
240,21,0xffff
241,21,0xffff
242,21,0xffff
243,21,0xffff
244,21,0xffff
245,21,0xffff
246,21,0xffff
247,21,0xffff
248,21,0xffff
249,21,0xffff
250,21,0xffff
251,21,0xffff
252,21,0xffff
253,21,0xffff
254,21,0xffff
255,21,0xffff
256,21,0xffff
257,21,0xffff
258,21,0xffff
259,21,0xffff
260,21,0xffff
261,21,0xffff
262,21,0xffff
263,21,0xffff
264,21,0xffff
265,21,0xffff
266,21,0xffff
267,21,0xffff
268,21,0xffff
269,21,0xffff
270,21,0xffff
271,21,0xffff
272,21,0xffff
273,21,0xffff
274,21,0xffff
275,21,0xffff
276,21,0xffff
277,21,0xffff
278,21,0xffff
279,21,0xffff
280,21,0xffff
281,21,0xffff
282,21,0xffff
283,21,0xffff
284,21,0xffff
285,21,0xffff
286,21,0xffff
287,21,0xffff
288,21,0xffff
289,21,0xffff
290,21,0xffff
291,21,0xffff
292,21,0xffff
293,21,0xffff
294,21,0xffff
295,21,0xffff
296,21,0xffff
297,21,0xffff
298,21,0xffff
299,21,0xffff
300,21,0xffff
301,21,0xffff
302,21,0xffff
303,21,0xffff
304,21,0xffff
305,21,0xffff
306,21,0xffff
307,21,0xffff
308,21,0xffff
309,21,0xffff
310,21,0xffff
311,21,0xffff
312,21,0xffff
313,21,0xffff
314,21,0xffff
315,21,0xffff
316,21,0xffff
317,21,0xffff
318,21,0xffff
319,21,0xffff
320,21,0xffff
321,21,0xffff
322,21,0xffff
323,21,0xffff
324,21,0xffff
325,21,0xffff
326,21,0xffff
327,21,0xffff
328,21,0xffff
329,21,0xffff
330,21,0xffff
331,21,0xffff
332,21,0xffff
333,21,0xffff
334,21,0xffff
335,21,0xffff
336,21,0xffff
337,21,0xffff
338,21,0xffff
339,21,0xffff
340,21,0xffff
341,21,0xffff
342,21,0xffff
343,21,0xffff
344,21,0xffff
345,21,0xffff
346,21,0xffff
347,21,0xffff
348,21,0xffff
349,21,0xffff
350,21,0xffff
351,21,0xffff
352,21,0xffff
353,21,0xffff
354,21,0xffff
355,21,0xffff
356,21,0xffff
357,21,0xffff
358,21,0xffff
359,21,0xffff
360,21,0xffff
361,21,0xffff
362,21,0xffff
363,21,0xffff
364,21,0xffff
365,21,0xffff
366,21,0xffff
367,21,0xffff
368,21,0xffff
369,21,0xffff
370,21,0xffff
371,21,0xffff
372,21,0xffff
373,21,0xffff
374,21,0xffff
375,21,0xffff
376,21,0xffff
377,21,0xffff
378,21,0xffff
379,21,0xffff
380,21,0xffff
381,21,0xffff
382,21,0xffff
383,21,0xffff
384,21,0xffff
385,21,0xffff
386,21,0xffff
387,21,0xffff
388,21,0xffff
389,21,0xffff
390,21,0xffff
391,21,0xffff
392,21,0xffff
393,21,0xffff
394,21,0xffff
395,21,0xffff
396,21,0xffff
397,21,0xffff
398,21,0xffff
399,21,0xffff
400,21,0xffff
401,21,0xffff
402,21,0xffff
403,21,0xffff
404,21,0xffff
405,21,0xffff
406,21,0xffff
407,21,0xffff
408,21,0xffff
409,21,0xffff
410,21,0xffff
411,21,0xffff
412,21,0xffff
413,21,0xffff
414,21,0xffff
415,21,0xffff
416,21,0xffff
417,21,0xffff
418,21,0xffff
419,21,0xffff
420,21,0xffff
421,21,0xffff
422,21,0xffff
423,21,0xffff
424,21,0xffff
425,21,0xffff
426,21,0xffff
427,21,0xffff
428,21,0xffff
429,21,0xffff
430,21,0xffff
431,21,0xffff
432,21,0xffff
433,21,0xffff
434,21,0xffff
435,21,0xffff
436,21,0xffff
437,21,0xffff
438,21,0xffff
439,21,0xffff
440,21,0xffff
441,21,0xffff
442,21,0xffff
443,21,0xffff
444,21,0xffff
445,21,0xffff
446,21,0xffff
447,21,0xffff
448,21,0xffff
449,21,0xffff
450,21,0xffff
451,21,0xffff
452,21,0xffff
453,21,0xffff
454,21,0xffff
455,21,0xffff
456,21,0xffff
457,21,0xffff
458,21,0xffff
459,21,0xffff
460,21,0xffff
461,21,0xffff
462,21,0xffff
463,21,0xffff
464,21,0xffff
465,21,0xffff
466,21,0xffff
467,21,0xffff
468,21,0xffff
469,21,0xffff
470,21,0xffff
471,21,0xffff
472,21,0xffff
473,21,0xffff
474,21,0xffff
475,21,0xffff
476,21,0xffff
477,21,0xffff
478,21,0xffff
479,21,0xffff
0,22,0xffff
1,22,0xffff
2,22,0xffff
3,22,0xffff
4,22,0xffff
5,22,0xffff
6,22,0xffff
7,22,0xffff
8,22,0xffff
9,22,0xffff
10,22,0xffff
11,22,0xffff
12,22,0xffff
13,22,0xffff
14,22,0xffff
15,22,0xffff
16,22,0xffff
17,22,0xffff
18,22,0xffff
19,22,0xffff
20,22,0xffff
21,22,0xffff
22,22,0xffff
23,22,0xffff
24,22,0xffff
25,22,0xffff
26,22,0xffff
27,22,0xffff
28,22,0xffff
29,22,0xffff
30,22,0xffff
31,22,0xffff
32,22,0xffff
33,22,0xffff
34,22,0xffff
35,22,0xffff
36,22,0xffff
37,22,0xffff
38,22,0xffff
39,22,0xffff
40,22,0xffff
41,22,0xffff
42,22,0xffff
43,22,0xffff
44,22,0xffff
45,22,0xffff
46,22,0xffff
47,22,0xffff
48,22,0xffff
49,22,0xffff
50,22,0xffff
51,22,0xffff
52,22,0xffff
53,22,0xffff
54,22,0xffff
55,22,0xffff
56,22,0xffff
57,22,0xffff
58,22,0xffff
59,22,0xffff
60,22,0xffff
61,22,0xffff
62,22,0xffff
63,22,0xffff
64,22,0xffff
65,22,0xffff
66,22,0xffff
67,22,0xffff
68,22,0xffff
69,22,0xffff
70,22,0xffff
71,22,0xffff
72,22,0xffff
73,22,0xffff
74,22,0xffff
75,22,0xffff
76,22,0xffff
77,22,0xffff
78,22,0xffff
79,22,0xffff
80,22,0xffff
81,22,0xffff
82,22,0xffff
83,22,0xffff
84,22,0xffff
85,22,0xffff
86,22,0xffff
87,22,0xffff
88,22,0xffff
89,22,0xffff
90,22,0xffff
91,22,0xffff
92,22,0xffff
93,22,0xffff
94,22,0xffdf
95,22,0xf7be
96,22,0xef7d
97,22,0xef3c
98,22,0xe6da
99,22,0xe699
100,22,0xde57
101,22,0xd5f6
102,22,0xcd74
103,22,0xc532
104,22,0xc511
105,22,0xbcf0
106,22,0xbcaf
107,22,0xbcaf
108,22,0xb4ae
109,22,0xb4ae
110,22,0xb48e
111,22,0xb48e
112,22,0xb46d
113,22,0xb46d
114,22,0xb44d
115,22,0xb44d
116,22,0xb44d
117,22,0xb44d
118,22,0xb44d
119,22,0xb46d
120,22,0xbc8e
121,22,0xbcaf
122,22,0xc4f0
123,22,0xcd32
124,22,0xd5b4
125,22,0xde57
126,22,0xf6fa
127,22,0xff7d
128,22,0xffdf
129,22,0xffff
130,22,0xffff
131,22,0xffff
132,22,0xffff
133,22,0xffff
134,22,0xffff
135,22,0xffff
136,22,0xffff
137,22,0xffff
138,22,0xffff
139,22,0xffff
140,22,0xffff
141,22,0xffff
142,22,0xffff
143,22,0xffff
144,22,0xffff
145,22,0xffff
146,22,0xffff
147,22,0xffff
148,22,0xffff
149,22,0xffff
150,22,0xffff
151,22,0xffff
152,22,0xffff
153,22,0xffff
154,22,0xffff
155,22,0xffff
156,22,0xffff
157,22,0xffff
158,22,0xffff
159,22,0xffff
160,22,0xffff
161,22,0xffff
162,22,0xffff
163,22,0xffff
164,22,0xffff
165,22,0xffff
166,22,0xffff
167,22,0xffff
168,22,0xffff
169,22,0xffff
170,22,0xffff
171,22,0xffff
172,22,0xffff
173,22,0xffff
174,22,0xffff
175,22,0xffff
176,22,0xffff
177,22,0xffff
178,22,0xffff
179,22,0xffff
180,22,0xffff
181,22,0xffff
182,22,0xffff
183,22,0xffff
184,22,0xffff
185,22,0xffff
186,22,0xffff
187,22,0xffff
188,22,0xffff
189,22,0xffff
190,22,0xffff
191,22,0xffff
192,22,0xffff
193,22,0xffff
194,22,0xffff
195,22,0xffff
196,22,0xffff
197,22,0xffff
198,22,0xffff
199,22,0xffff
200,22,0xffff
201,22,0xffff
202,22,0xffff
203,22,0xffff
204,22,0xffff
205,22,0xffff
206,22,0xffff
207,22,0xffff
208,22,0xffff
209,22,0xffff
210,22,0xffff
211,22,0xffff
212,22,0xffff
213,22,0xffff
214,22,0xffff
215,22,0xffff
216,22,0xffff
217,22,0xffff
218,22,0xffff
219,22,0xffff
220,22,0xffff
221,22,0xffff
222,22,0xffff
223,22,0xffff
224,22,0xffff
225,22,0xffff
226,22,0xffff
227,22,0xffff
228,22,0xffff
229,22,0xffff
230,22,0xffff
231,22,0xffff
232,22,0xffff
233,22,0xffff
234,22,0xffff
235,22,0xffff
236,22,0xffff
237,22,0xffff
238,22,0xffff
239,22,0xffff
240,22,0xffff
241,22,0xffff
242,22,0xffff
243,22,0xffff
244,22,0xffff
245,22,0xffff
246,22,0xffff
247,22,0xffff
248,22,0xffff
249,22,0xffff
250,22,0xffff
251,22,0xffff
252,22,0xffff
253,22,0xffff
254,22,0xffff
255,22,0xffff
256,22,0xffff
257,22,0xffff
258,22,0xffff
259,22,0xffff
260,22,0xffff
261,22,0xffff
262,22,0xffff
263,22,0xffff
264,22,0xffff
265,22,0xffff
266,22,0xffff
267,22,0xffff
268,22,0xffff
269,22,0xffff
270,22,0xffff
271,22,0xffff
272,22,0xffff
273,22,0xffff
274,22,0xffff
275,22,0xffff
276,22,0xffff
277,22,0xffff
278,22,0xffff
279,22,0xffff
280,22,0xffff
281,22,0xffff
282,22,0xffff
283,22,0xffff
284,22,0xffff
285,22,0xffff
286,22,0xffff
287,22,0xffff
288,22,0xffff
289,22,0xffff
290,22,0xffff
291,22,0xffff
292,22,0xffff
293,22,0xffff
294,22,0xffff
295,22,0xffff
296,22,0xffff
297,22,0xffff
298,22,0xffff
299,22,0xffff
300,22,0xffff
301,22,0xffff
302,22,0xffff
303,22,0xffff
304,22,0xffff
305,22,0xffff
306,22,0xffff
307,22,0xffff
308,22,0xffff
309,22,0xffff
310,22,0xffff
311,22,0xffff
312,22,0xffff
313,22,0xffff
314,22,0xffff
315,22,0xffff
316,22,0xffff
317,22,0xffff
318,22,0xffff
319,22,0xffff
320,22,0xffff
321,22,0xffff
322,22,0xffff
323,22,0xffff
324,22,0xffff
325,22,0xffff
326,22,0xffff
327,22,0xffff
328,22,0xffff
329,22,0xffff
330,22,0xffff
331,22,0xffff
332,22,0xffff
333,22,0xffff
334,22,0xffff
335,22,0xffff
336,22,0xffff
337,22,0xffff
338,22,0xffff
339,22,0xffff
340,22,0xffff
341,22,0xffff
342,22,0xffff
343,22,0xffff
344,22,0xffff
345,22,0xffff
346,22,0xffff
347,22,0xffff
348,22,0xffff
349,22,0xffff
350,22,0xffff
351,22,0xffff
352,22,0xffff
353,22,0xffff
354,22,0xffff
355,22,0xffff
356,22,0xffff
357,22,0xffff
358,22,0xffff
359,22,0xffff
360,22,0xffff
361,22,0xffff
362,22,0xffff
363,22,0xffff
364,22,0xffff
365,22,0xffff
366,22,0xffff
367,22,0xffff
368,22,0xffff
369,22,0xffff
370,22,0xffff
371,22,0xffff
372,22,0xffff
373,22,0xffff
374,22,0xffff
375,22,0xffff
376,22,0xffff
377,22,0xffff
378,22,0xffff
379,22,0xffff
380,22,0xffff
381,22,0xffff
382,22,0xffff
383,22,0xffff
384,22,0xffff
385,22,0xffff
386,22,0xffff
387,22,0xffff
388,22,0xffff
389,22,0xffff
390,22,0xffff
391,22,0xffff
392,22,0xffff
393,22,0xffff
394,22,0xffff
395,22,0xffff
396,22,0xffff
397,22,0xffff
398,22,0xffff
399,22,0xffff
400,22,0xffff
401,22,0xffff
402,22,0xffff
403,22,0xffff
404,22,0xffff
405,22,0xffff
406,22,0xffff
407,22,0xffff
408,22,0xffff
409,22,0xffff
410,22,0xffff
411,22,0xffff
412,22,0xffff
413,22,0xffff
414,22,0xffff
415,22,0xffff
416,22,0xffff
417,22,0xffff
418,22,0xffff
419,22,0xffff
420,22,0xffff
421,22,0xffff
422,22,0xffff
423,22,0xffff
424,22,0xffff
425,22,0xffff
426,22,0xffff
427,22,0xffff
428,22,0xffff
429,22,0xffff
430,22,0xffff
431,22,0xffff
432,22,0xffff
433,22,0xffff
434,22,0xffff
435,22,0xffff
436,22,0xffff
437,22,0xffff
438,22,0xffff
439,22,0xffff
440,22,0xffff
441,22,0xffff
442,22,0xffff
443,22,0xffff
444,22,0xffff
445,22,0xffff
446,22,0xffff
447,22,0xffff
448,22,0xffff
449,22,0xffff
450,22,0xffff
451,22,0xffff
452,22,0xffff
453,22,0xffff
454,22,0xffff
455,22,0xffff
456,22,0xffff
457,22,0xffff
458,22,0xffff
459,22,0xffff
460,22,0xffff
461,22,0xffff
462,22,0xffff
463,22,0xffff
464,22,0xffff
465,22,0xffff
466,22,0xffff
467,22,0xffff
468,22,0xffff
469,22,0xffff
470,22,0xffff
471,22,0xffff
472,22,0xffff
473,22,0xffff
474,22,0xffff
475,22,0xffff
476,22,0xffff
477,22,0xffff
478,22,0xffff
479,22,0xffff
0,23,0xffff
1,23,0xffff
2,23,0xffff
3,23,0xffff
4,23,0xffff
5,23,0xffff
6,23,0xffff
7,23,0xffff
8,23,0xffff
9,23,0xffff
10,23,0xffff
11,23,0xffff
12,23,0xffff
13,23,0xffff
14,23,0xffff
15,23,0xffff
16,23,0xffff
17,23,0xffff
18,23,0xffff
19,23,0xffff
20,23,0xffff
21,23,0xffff
22,23,0xffff
23,23,0xffff
24,23,0xffff
25,23,0xffff
26,23,0xffff
27,23,0xffff
28,23,0xffff
29,23,0xffff
30,23,0xffff
31,23,0xffff
32,23,0xffff
33,23,0xffff
34,23,0xffff
35,23,0xffff
36,23,0xffff
37,23,0xffff
38,23,0xffff
39,23,0xffff
40,23,0xffff
41,23,0xffff
42,23,0xffff
43,23,0xffff
44,23,0xffff
45,23,0xffff
46,23,0xffff
47,23,0xffff
48,23,0xffff
49,23,0xffff
50,23,0xffff
51,23,0xffff
52,23,0xffff
53,23,0xffff
54,23,0xffff
55,23,0xffff
56,23,0xffff
57,23,0xffff
58,23,0xffff
59,23,0xffff
60,23,0xffff
61,23,0xffff
62,23,0xffff
63,23,0xffff
64,23,0xffff
65,23,0xffff
66,23,0xffff
67,23,0xffff
68,23,0xffff
69,23,0xffff
70,23,0xffff
71,23,0xffff
72,23,0xffff
73,23,0xffff
74,23,0xffff
75,23,0xffff
76,23,0xffff
77,23,0xffff
78,23,0xffff
79,23,0xffff
80,23,0xffff
81,23,0xffff
82,23,0xffff
83,23,0xffff
84,23,0xffff
85,23,0xffff
86,23,0xffff
87,23,0xffff
88,23,0xffff
89,23,0xffff
90,23,0xffff
91,23,0xffff
92,23,0xffff
93,23,0xffff
94,23,0xf7be
95,23,0xf77e
96,23,0xef5c
97,23,0xe6fb
98,23,0xe6ba
99,23,0xde78
100,23,0xd616
101,23,0xd5b5
102,23,0xc552
103,23,0xbcf1
104,23,0xbccf
105,23,0xb4af
106,23,0xb48e
107,23,0xb46e
108,23,0xb46e
109,23,0xb46d
110,23,0xac4d
111,23,0xb44d
112,23,0xac2c
113,23,0xac2c
114,23,0xac0c
115,23,0xac0c
116,23,0xac2c
117,23,0xac2c
118,23,0xac2c
119,23,0xb42d
120,23,0xb44d
121,23,0xb46e
122,23,0xbcaf
123,23,0xc511
124,23,0xd5b4
125,23,0xde57
126,23,0xeefa
127,23,0xff7d
128,23,0xffdf
129,23,0xffff
130,23,0xffff
131,23,0xffff
132,23,0xffff
133,23,0xffff
134,23,0xffff
135,23,0xffff
136,23,0xffff
137,23,0xffff
138,23,0xffff
139,23,0xffff
140,23,0xffff
141,23,0xffff
142,23,0xffff
143,23,0xffff
144,23,0xffff
145,23,0xffff
146,23,0xffff
147,23,0xffff
148,23,0xffff
149,23,0xffff
150,23,0xffff
151,23,0xffff
152,23,0xffff
153,23,0xffff
154,23,0xffff
155,23,0xffff
156,23,0xffff
157,23,0xffff
158,23,0xffff
159,23,0xffff
160,23,0xffff
161,23,0xffff
162,23,0xffff
163,23,0xffff
164,23,0xffff
165,23,0xffff
166,23,0xffff
167,23,0xffff
168,23,0xffff
169,23,0xffff
170,23,0xffff
171,23,0xffff
172,23,0xffff
173,23,0xffff
174,23,0xffff
175,23,0xffff
176,23,0xffff
177,23,0xffff
178,23,0xffff
179,23,0xffff
180,23,0xffff
181,23,0xffff
182,23,0xffff
183,23,0xffff
184,23,0xffff
185,23,0xffff
186,23,0xffff
187,23,0xffff
188,23,0xffff
189,23,0xffff
190,23,0xffff
191,23,0xffff
192,23,0xffff
193,23,0xffff
194,23,0xffff
195,23,0xffff
196,23,0xffff
197,23,0xffff
198,23,0xffff
199,23,0xffff
200,23,0xffff
201,23,0xffff
202,23,0xffff
203,23,0xffff
204,23,0xffff
205,23,0xffff
206,23,0xffff
207,23,0xffff
208,23,0xffff
209,23,0xffff
210,23,0xffff
211,23,0xffff
212,23,0xffff
213,23,0xffff
214,23,0xffff
215,23,0xffff
216,23,0xffff
217,23,0xffff
218,23,0xffff
219,23,0xffff
220,23,0xffff
221,23,0xffff
222,23,0xffff
223,23,0xffff
224,23,0xffff
225,23,0xffff
226,23,0xffff
227,23,0xffff
228,23,0xffff
229,23,0xffff
230,23,0xffff
231,23,0xffff
232,23,0xffff
233,23,0xffff
234,23,0xffff
235,23,0xffff
236,23,0xffff
237,23,0xffff
238,23,0xffff
239,23,0xffff
240,23,0xffff
241,23,0xffff
242,23,0xffff
